key,severity,type,component,line,message,status,author,creationDate
a30bb282-854d-44ca-a227-5a50006c484c,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/Grid.jsx,30,"'children' is missing in props validation",OPEN,parsisdominique@gmail.com,2026-02-28T17:52:12+0100
07aec024-6f9a-4740-821d-f07d4c6dfbf1,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/Grid.jsx,31,"'direction' is missing in props validation",OPEN,parsisdominique@gmail.com,2026-02-28T17:52:12+0100
ff69b3b1-a225-440a-811f-dda77c739e72,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/Grid.jsx,32,"'gap' is missing in props validation",OPEN,parsisdominique@gmail.com,2026-02-28T17:52:12+0100
5ceff855-cb51-42cd-8c0f-450b909cd202,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/Grid.jsx,33,"'align' is missing in props validation",OPEN,parsisdominique@gmail.com,2026-02-28T17:52:12+0100
67d63aad-85c8-4038-b3bb-68a5ec065675,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/Grid.jsx,34,"'justify' is missing in props validation",OPEN,parsisdominique@gmail.com,2026-02-28T17:52:12+0100
e0c38add-5cec-4e70-8a25-82cac53abd10,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/Grid.jsx,35,"'row' is missing in props validation",OPEN,parsisdominique@gmail.com,2026-02-28T17:52:12+0100
2402e305-d267-41d7-87ca-2c67e53f45fa,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/Grid.jsx,36,"'dense' is missing in props validation",OPEN,parsisdominique@gmail.com,2026-02-28T17:52:12+0100
020ccfef-acda-4d0a-89ac-4e423d9e1867,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/Grid.jsx,37,"'className' is missing in props validation",OPEN,parsisdominique@gmail.com,2026-02-28T17:52:12+0100
86edf502-16ad-46a4-a61b-ed757eeb45de,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/Grid.jsx,38,"'style' is missing in props validation",OPEN,parsisdominique@gmail.com,2026-02-28T17:52:12+0100
eccaae39-e7a2-4ccb-a7ed-207dc2d583f0,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/ProfileHeader.jsx,33,"'genericData' is missing in props validation",OPEN,parsisdominique@gmail.com,2026-02-28T17:52:12+0100
4a83ba73-f296-4924-9b84-1013f413da24,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/ProfileHeader.jsx,85,"Do not use Array index in keys",OPEN,parsisdominique@gmail.com,2026-02-28T17:52:12+0100
5dd158d9-0cae-4501-9946-c4f952aae50d,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/league/FixturesList.jsx,,"Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
67e291f6-4906-42b9-a3dc-e9149c4e7f25,MINOR,BUG,FRmicrow_dataFootV1:frontend/src/components/v3/modules/league/FixturesList.jsx,,"Visible, non-interactive elements with click handlers must have at least one keyboard listener.",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
8d29f203-7754-4e2a-8b40-ae3646e1fc12,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/league/FixturesList.jsx,136,"Extract this nested ternary operation into an independent statement.",OPEN,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
0757a4ac-024a-4ab3-a53a-105983d7bfcd,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/league/FixturesList.jsx,137,"Extract this nested ternary operation into an independent statement.",OPEN,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
caadf7fa-da82-48cb-983d-3f530cffd3b9,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/league/FixturesList.jsx,138,"Extract this nested ternary operation into an independent statement.",OPEN,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
b16e5a53-e47c-4f69-a0c5-849f7efc82d9,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/league/FixturesList.jsx,160,"Do not use Array index in keys",OPEN,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
7932c5a3-e833-44d6-89a6-722457a19bd0,MINOR,BUG,FRmicrow_dataFootV1:frontend/src/components/v3/modules/league/FixturesList.jsx,178,"Visible, non-interactive elements with click handlers must have at least one keyboard listener.",OPEN,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
91724804-d0f0-4826-ac53-5b319f17c091,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/league/FixturesList.jsx,178,"Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.",OPEN,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
8a47e4f9-a4fa-4352-980c-9c9e81a475f1,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/league/SquadList.jsx,,"'teams.filter' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
f2d8746d-32ce-4b0c-b1e8-8256263b6acf,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/league/SquadList.jsx,,"'teamSquad.filter' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
acdceaa8-46d2-4a87-b3f3-f5554084c173,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/league/SquadList.jsx,25,"Remove this useless assignment to variable ""filteredTeams"".",OPEN,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
b48846d8-0ef2-4bdd-a2e5-b1dcc0c6876e,MINOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/league/SquadList.jsx,25,"Remove the declaration of the unused 'filteredTeams' variable.",OPEN,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
d0329fbb-fd6f-4034-b276-318a461e613c,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/league/StandingsTable.jsx,74,"Extract this nested ternary operation into an independent statement.",OPEN,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
0e372693-2d83-4c15-a1a3-2289819189ce,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/league/StandingsTable.jsx,108,"Extract this nested ternary operation into an independent statement.",OPEN,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
c4748d5a-d395-4ce8-b646-5f0a5e0ddc9e,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/league/StandingsTable.jsx,108,"Extract this nested ternary operation into an independent statement.",OPEN,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
5df67424-8ae7-4fc1-8007-d9c7945b89a5,MINOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/league/StandingsTable.jsx,134,"Prefer `globalThis` over `window`.",OPEN,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
d73dcc1d-244e-4514-b7ec-615fd6b524fa,MINOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/league/StandingsTable.jsx,135,"Prefer `globalThis` over `window`.",OPEN,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
a40c7f7f-9661-41d0-93fc-a9b622689021,MINOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/pages/league/SeasonOverviewPage.jsx,6,"Remove this unused import of 'Stack'.",OPEN,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
2a56b2f2-20bb-4280-a62e-8a0ae266ae24,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/FixtureRow.jsx,,"'date' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
2cc4cd1d-cc3a-427d-ba6d-fc9c138e9720,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/FixtureRow.jsx,,"Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
323274eb-142b-4f6c-9731-3a1170cd750f,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/FixtureRow.jsx,,"'awayTeam.name' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
3388c455-ccf8-4d84-9719-cedc63a69baf,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/FixtureRow.jsx,,"'status' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
3b718a99-d772-4964-b39f-16f137c8e264,MINOR,BUG,FRmicrow_dataFootV1:frontend/src/design-system/components/FixtureRow.jsx,,"Visible, non-interactive elements with click handlers must have at least one keyboard listener.",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
5a0ea074-c36e-4315-91a6-7883f7b5dedc,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/FixtureRow.jsx,,"'awayTeam' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
69ef764b-85bf-4e48-844a-54dc144e8299,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/FixtureRow.jsx,,"'awayTeam.logo' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
79a30192-a1d7-4d0d-b3cc-c5ae90e696cc,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/FixtureRow.jsx,,"'onClick' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
804fe376-a4a8-43bb-b53b-f27db92f6865,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/FixtureRow.jsx,,"'homeTeam.logo' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
88e17318-f195-4a7e-9445-2df2bad7e833,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/FixtureRow.jsx,,"'active' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
8f69e842-25b2-423e-a905-63f529840b00,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/FixtureRow.jsx,,"'scoreHome' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
a9011418-cbe4-4e30-8461-6c9048a64878,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/FixtureRow.jsx,,"'aggregate' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
b4697592-91af-4f19-9be4-0202723290a8,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/FixtureRow.jsx,,"'scoreAway' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
b88d45f8-fa02-4c90-9c4a-893792618ea2,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/FixtureRow.jsx,,"'winner' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
d0fff032-293a-4f25-8a9f-1db82621d4e1,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/FixtureRow.jsx,,"'homeTeam.name' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
f4fe35f7-c9ec-4f44-8a15-475c41329bea,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/FixtureRow.jsx,,"'homeTeam' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
3ec16be0-e473-4466-9aee-a7ea26c115a8,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/LeagueCard.jsx,,"'featured' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
9d6ea2d6-397c-4028-a903-cc122149d01d,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/LeagueCard.jsx,,"'interactive' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
f8094e01-2615-49f1-a16a-b597421baaac,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/LeagueCard.jsx,59,"Extract this nested ternary operation into an independent statement.",OPEN,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
9c35ded1-6d6d-415b-b880-dab95fcf3187,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/LeagueCard.jsx,60,"Extract this nested ternary operation into an independent statement.",OPEN,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
fb166eb2-3c2b-4e70-b7f3-99327b2f233d,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/LeagueHeader.jsx,9,"'league' is missing in props validation",OPEN,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
2985fff6-5958-4e8d-a498-cb877a9d5f50,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/LeagueHeader.jsx,10,"'seasonsCount' is missing in props validation",OPEN,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
4f9b62d2-7366-4bf1-9cf1-0841e3610540,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/LeagueHeader.jsx,11,"'activeSeason' is missing in props validation",OPEN,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
1ffcbd20-832d-46b4-93fc-22d64abf6ca0,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/LeagueHeader.jsx,12,"'actions' is missing in props validation",OPEN,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
4b265bbd-93f0-4400-bbcb-46daedf3b76c,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/LeagueHeader.jsx,18,"'league.name' is missing in props validation",OPEN,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
37a96dba-e562-48de-b655-e1e84feda39f,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/LeagueHeader.jsx,19,"'league.id' is missing in props validation",OPEN,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
835391dd-8fd6-44f0-8726-5a9de088e308,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/LeagueHeader.jsx,21,"'league.country.name' is missing in props validation",OPEN,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
eaf889cc-3add-41ec-b1b9-43549c1e94c5,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/LeagueHeader.jsx,21,"'league.country' is missing in props validation",OPEN,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
57378858-2559-4f74-96f6-8dd83f9ee981,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/LeagueHeader.jsx,22,"'league.rank' is missing in props validation",OPEN,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
3b9c24eb-fd49-4622-80b9-43c2af5ec514,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/LeagueHeader.jsx,25,"'league.logo' is missing in props validation",OPEN,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
c39e6329-ec1a-4bde-a3d0-ae0150840205,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/LeagueHeader.jsx,27,"'league.type' is missing in props validation",OPEN,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
fa224ca0-237b-43a2-aaea-7c6b6f5f77a8,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/LeagueHeader.jsx,27,"'league.type' is missing in props validation",OPEN,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
09949abe-db39-4b4a-8197-ad9d85c4b856,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/LeagueHeader.jsx,32,"'league.rank' is missing in props validation",OPEN,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
398fc576-3805-4f11-8c2b-5c7c1400e869,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/PlayerCard.jsx,,"'name' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
446e6e40-a522-43f5-9a92-61cf93ef886a,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/PlayerCard.jsx,,"'photo' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
53c84c2f-2bf5-4545-8aee-5bff7e183d9f,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/PlayerCard.jsx,,"'position' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
63724d98-3011-4fb0-b6b1-0b86aa41a2de,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/PlayerCard.jsx,,"'number' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
6b2a985a-0961-4c6e-856b-7c84c64e1ad5,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/PlayerCard.jsx,,"'onClick' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
83c902d6-5c85-44dd-a4af-3b7b4bc0c329,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/PlayerCard.jsx,,"'rating' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
853b1e27-6cae-4cd1-9d08-12e2e961094c,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/PlayerCard.jsx,,"'variant' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
a1b348e1-01e8-4068-848c-2fb36e593c23,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/PlayerCard.jsx,,"'goals' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
e79f5cfe-ff11-491a-bfef-3f184a3e46bd,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/PlayerCard.jsx,,"'appearances' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
e87669b1-2d0a-4950-a81b-fa07d3fa5be6,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/PlayerCard.jsx,,"'position.charAt' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
d67f88dd-eb0a-400b-a433-f26b2b5e9f3a,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/ProfileHeader.jsx,29,"'leagueId' is missing in props validation",OPEN,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
281cd427-69bb-41f5-8cde-9c60477eb017,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/ProfileHeader.jsx,32,"'stats' is missing in props validation",OPEN,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
c513afac-f200-4d6d-94ee-65bfc9bcec4f,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/ProfileHeader.jsx,63,"Do not use Array index in keys",OPEN,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
1310d05e-8853-4728-9ec9-dd5f9cc96eac,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/TeamSelector.jsx,,"'selectedTeamId' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
1ce4198a-9e21-489c-82cf-20fa10627191,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/TeamSelector.jsx,,"'loading' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
49c31e59-714c-412c-b16a-b7aa8e7aeab3,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/TeamSelector.jsx,,"'teams' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
4a0aeed1-1d68-4ccb-bd2d-ec96d6cdc50f,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/TeamSelector.jsx,,"'searchTerm' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
7371731e-dd25-4d97-8468-ccaf234c1978,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/TeamSelector.jsx,,"'onSelect' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
e54dd9d3-2998-4761-884d-a93fcf447293,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/TeamSelector.jsx,,"'onSearchChange' is missing in props validation",CLOSED,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
60cb5cc0-c478-487e-b0a6-3efc37cbe4a4,MINOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/TeamSelector.jsx,3,"Remove this unused import of 'Stack'.",OPEN,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
ec104548-629e-48df-9cf1-e4078537239c,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/design-system/components/TeamSelector.jsx,35,"Extract this nested ternary operation into an independent statement.",OPEN,parsisdominique@gmail.com,2026-02-28T13:24:34+0100
82c5dfb8-c5f9-44c5-adb5-3cb35d11caa5,MINOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/league/SquadList.jsx,114,"Prefer `globalThis` over `window`.",OPEN,parsisdominique@gmail.com,2026-02-28T00:09:13+0100
18b4b25f-9682-4865-b22f-da38568b2ec7,MINOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/league/SquadList.jsx,151,"Prefer `globalThis` over `window`.",OPEN,parsisdominique@gmail.com,2026-02-28T00:09:13+0100
128bcb4d-12df-4aa6-bfc8-ccaa1185818d,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/match/InlineFixtureDetails.jsx,84,"'entry' is missing in props validation",OPEN,parsisdominique@gmail.com,2026-02-28T00:09:13+0100
abd05c64-fb13-496d-89a2-8fe8e85e6934,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/match/InlineFixtureDetails.jsx,84,"Move this component definition out of the parent component and pass data as props.",OPEN,parsisdominique@gmail.com,2026-02-28T00:09:13+0100
8fda1580-b1e9-4603-9be3-db259a997fa7,MINOR,BUG,FRmicrow_dataFootV1:frontend/src/components/v3/modules/match/InlineFixtureDetails.jsx,88,"Visible, non-interactive elements with click handlers must have at least one keyboard listener.",OPEN,parsisdominique@gmail.com,2026-02-28T00:09:13+0100
f321c327-6855-41a1-826d-2af11dcef43f,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/match/InlineFixtureDetails.jsx,88,"Avoid non-native interactive elements. If using native HTML is not possible, add an appropriate role and support for tabbing, mouse, keyboard, and touch inputs to an interactive content element.",OPEN,parsisdominique@gmail.com,2026-02-28T00:09:13+0100
60a197a2-856e-43c3-b29f-25055cf1b028,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/match/InlineFixtureDetails.jsx,106,"Do not use Array index in keys",OPEN,parsisdominique@gmail.com,2026-02-28T00:09:13+0100
0f90aa36-8c2e-4fc8-8c8c-33e02c1702fc,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/match/InlineFixtureDetails.jsx,111,"Do not use Array index in keys",OPEN,parsisdominique@gmail.com,2026-02-28T00:09:13+0100
dca72a2d-9dfd-4868-aa62-cab83d78f550,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/shared/InlinePlayerStatCard.jsx,45,"'player.player_photo' is missing in props validation",OPEN,parsisdominique@gmail.com,2026-02-28T00:09:13+0100
aa8bb7d3-dec1-427e-ad81-80037672d22e,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/shared/InlinePlayerStatCard.jsx,48,"'player.player_name' is missing in props validation",OPEN,parsisdominique@gmail.com,2026-02-28T00:09:13+0100
5aad49b0-2236-4805-b8a9-cc37f43fc0fa,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/shared/InlinePlayerStatCard.jsx,49,"'player.minutes_played' is missing in props validation",OPEN,parsisdominique@gmail.com,2026-02-28T00:09:13+0100
8ebebf3d-9fd3-49d1-bf3b-b5fc864f9104,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/shared/InlinePlayerStatCard.jsx,49,"'player.team_name' is missing in props validation",OPEN,parsisdominique@gmail.com,2026-02-28T00:09:13+0100
4be9f3e9-dacc-48a2-91f0-ad6e19312702,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/shared/InlinePlayerStatCard.jsx,53,"'player.rating' is missing in props validation",OPEN,parsisdominique@gmail.com,2026-02-28T00:09:13+0100
c3b24407-d1ca-4536-95cd-8e6dd9d1c179,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/shared/InlinePlayerStatCard.jsx,86,"'player.rating' is missing in props validation",OPEN,parsisdominique@gmail.com,2026-02-28T00:09:13+0100
60be73be-f308-427f-a378-26be711d9619,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/shared/InlinePlayerStatCard.jsx,99,"A form label must be associated with a control.",OPEN,parsisdominique@gmail.com,2026-02-28T00:09:13+0100
09fbe595-ff9c-46de-9eeb-9ad1a7d7f70c,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/shared/InlinePlayerStatCard.jsx,100,"'player.goals_assists' is missing in props validation",OPEN,parsisdominique@gmail.com,2026-02-28T00:09:13+0100
4e2c1326-5dfc-4238-9887-2acdbf695d36,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/shared/InlinePlayerStatCard.jsx,100,"'player.goals_total' is missing in props validation",OPEN,parsisdominique@gmail.com,2026-02-28T00:09:13+0100
d898c7cb-9e65-4581-a7f9-77b231d6c6ed,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/shared/InlinePlayerStatCard.jsx,103,"A form label must be associated with a control.",OPEN,parsisdominique@gmail.com,2026-02-28T00:09:13+0100
e6fdcfcb-2ba5-4e97-95eb-954a157b4d4b,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/shared/InlinePlayerStatCard.jsx,104,"'player.passes_total' is missing in props validation",OPEN,parsisdominique@gmail.com,2026-02-28T00:09:13+0100
1aa6add3-a33e-433f-acf9-4a1bfca7170c,MAJOR,CODE_SMELL,FRmicrow_dataFootV1:frontend/src/components/v3/modules/shared/InlinePlayerStatCard.jsx,107,"A form label must be associated with a control.",OPEN,parsisdominique@gmail.com,2026-02-28T00:09:13+0100
